"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse"
"801",24,"SPL",21,0.0677002234107373,1.022,"EPA",0.938735177865613,"NRS_KS-10050","Forest_Wetland"
"802",30,"SPL",21,0.3125,1.022,"EPA",0.968105065666041,"NRS_KS-10052","Agriculture"
"803",26,"SPL",17,0.874890638670166,0.743,"EPA",0.922800718132855,"NRS_KS-10053","Agriculture"
"804",27,"TPL",17,1,1.022,"EPA",0.901898734177215,"NRS_KS-10056","Other"
"805",27,"TPL",21,0.196401916882709,1.022,"EPA",0.903225806451613,"NRS_KS-10056","Other"
"806",13,"SPL",17,0.437445319335083,1.022,"EPA",0.970345963756178,"NRS_KS-10057","Other"
"807",17,"TPL",21,0.208298616897184,1.022,"EPA",0.76782449725777,"NRS_KS-10059","Agriculture"
"808",15,"TPL",26,1,1.022,"EPA",0.902612826603325,"NRS_KS-10059","Agriculture"
"809",19,"SPL",16,1,0.372,"EPA",0.903807615230461,"NRS_KS-10061","Other"
"810",10,"SPL",16,0.218770509735288,0.186,"EPA",0.965909090909091,"NRS_KS-10064","Agriculture"
"811",31,"SPL",16,0.208333333333333,0.651,"EPA",0.882136279926335,"NRS_KS-10066","Other"
"812",29,"SPL",21,1,1.022,"EPA",0.849753694581281,"NRS_KS-10066","Other"
"813",24,"SPL",16,0.166666666666667,0.558,"EPA",0.887795275590551,"NRS_KS-10068","Other"
"814",29,"SPL",21,0.099299935455042,1.022,"EPA",0.627952755905512,"NRS_KS-10070","Agriculture"
"815",17,"SPL",17,0.625,1.022,"EPA",0.931937172774869,"NRS_KS-10073","Other"
"816",28,"TPL",17,0.812347684809098,1.022,"EPA",0.867403314917127,"NRS_KS-10076","Other"
"817",24,"SPL",17,0.625,1.022,"EPA",0.966480446927374,"NRS_KS-10080","Other"
"818",10,"SPL",17,0.291630212890055,1.022,"EPA",0.618613138686131,"NRS_KS-10081","Agriculture"
"819",23,"SPL",17,1,1.022,"EPA",0.907849829351536,"NRS_KS-10084","Agriculture"
"820",24,"SPL",17,1,1.022,"EPA",0.921282798833819,"NRS_KS-10085","Other"
"821",25,"TPL",21,0.687521485046408,1.022,"EPA",0.927063339731286,"NRS_KS-10093","Agriculture"
"822",20,"TPL",27,0.8124796880078,1.022,"EPA",0.9021113243762,"NRS_KS-10093","Agriculture"
"823",17,"SPL",21,0.054700106665208,1.022,"EPA",0.754578754578755,"NRS_KS-10099","Other"
"824",24,"TPL",21,NA,1.022,"EPA",0.952083333333333,"NRS_KS-10106","Agriculture"
"825",12,"TPL",21,0.190298578469619,1.022,"EPA",0.760984182776801,"NRS_KS-10108","Other"
"826",20,"SPL",21,0.135400446821475,1.022,"EPA",0.860759493670886,"NRS_KS-10115","Other"
"827",21,"SPL",21,1,1.022,"EPA",0.643478260869565,"NRS_KS-10116","Agriculture"
"828",17,"TPL",21,0.625,1.022,"EPA",0.78373382624769,"NRS_KS-10118","Agriculture"
"829",18,"TPL",21,0.291698267312292,1.022,"EPA",0.902671755725191,"NRS_KS-10126","Agriculture"
"830",16,"TPL",21,0.874967188730423,1.022,"EPA",0.974910394265233,"NRS_KS-10141","Agriculture"
"831",16,"SPL",21,1,1.022,"EPA",0.960662525879917,"NRS_KS-10144","Agriculture"
"832",15,"SPL",22,0.5,1.022,"EPA",0.948571428571429,"NRS_KS-10152","Agriculture"
"833",28,"SPL",21,0.718803910293272,1.022,"EPA",0.876865671641791,"NRS_KS-10155","Agriculture"
"834",21,"TPL",21,0.333300003333,1.022,"EPA",0.936708860759494,"NRS_KS-10174","Forest_Wetland"
"835",19,"SPL",21,0.142900012861001,1.022,"EPA",0.355987055016181,"NRS_KS-10176","Agriculture"
"836",11,"TPL",21,0.40479274611399,1.022,"EPA",0.816849816849817,"NRS_KS-10178","Agriculture"
"837",19,"SPL",21,0.10420031468495,1.022,"EPA",0.793560606060606,"NRS_KS-10181","Other"
"838",27,"TPL",21,0.952380952380952,1.022,"EPA",0.856893542757417,"NRS_KS-10186","Agriculture"
"839",20,"TPL",22,0.0937998311603039,1.022,"EPA",0.948434622467772,"NRS_KS-10187","Agriculture"
"840",37,"TPL",21,0.164101217631035,1.022,"EPA",0.878957169459963,"NRS_KS-10188","Agriculture"
"841",27,"TPL",21,0.333300003333,1.022,"EPA",0.957009345794393,"NRS_KS-10189","Other"
"842",24,"TPL",21,0.0536000471680415,1.022,"EPA",0.923976608187134,"NRS_KS-10190","Other"
"843",12,"SPL",22,0.273800071188019,1.022,"EPA",0.941923774954628,"NRS_KS-10191","Other"
"844",22,"TPL",21,NA,1.022,"EPA",0.962962962962963,"NRS_KS-10192","Other"
"845",20,"TPL",22,0.177100858939166,1.022,"EPA",0.899130434782609,"NRS_KS-10193","Forest_Wetland"
"846",24,"SAP",22,0.0677002234107373,1.022,"EPA",0.932457786116323,"NRS_KS-10194","Forest_Wetland"
"847",20,"SPL",26,1,1.022,"EPA",0.628398791540785,"NRS_KS-10196","Agriculture"
"848",19,"SPL",27,0.15625,1.022,"EPA",0.792523364485981,"NRS_KS-10199","Agriculture"
"849",28,"TPL",27,1,1.022,"EPA",0.931034482758621,"NRS_KS-10210","Agriculture"
"850",13,"TPL",26,0.333333333333333,1.022,"EPA",0.688845401174168,"NRS_KS-10214","Agriculture"
"851",22,"SPL",26,0.43750273439209,1.022,"EPA",0.840077071290944,"NRS_KS-10221","Agriculture"
"852",17,"SPL",26,0.0476190476190476,1.022,"EPA",0.928838951310861,"NRS_KS-10224","Agriculture"
"853",27,"TPL",27,1,1.022,"EPA",0.753950338600451,"NRS_KS-10226","Agriculture"
"854",15,"SPL",26,0.833333333333333,1.022,"EPA",0.822709163346614,"NRS_KS-10235","Other"
"855",28,"SPL",26,1,1.022,"EPA",0.962305986696231,"NRS_KS-10240","Agriculture"
"856",4,"SPL",26,0.0572918158641038,1.022,"EPA",0.918518518518519,"NRS_KS-10247","Other"
"857",25,"SPL",27,0.979144227944776,1.022,"EPA",0.954391891891892,"NRS_KS-10248","Agriculture"
"858",20,"SPL",26,0.171874462892303,1.022,"EPA",0.796641791044776,"NRS_KS-10249","Agriculture"
"859",17,"SPL",26,0.229168576404803,1.022,"EPA",0.887298747763864,"NRS_KS-10252","Agriculture"
"860",21,"TPL",27,0.43750273439209,1.022,"EPA",0.863716814159292,"NRS_KS-10264","Other"
"861",20,"SPL",27,1,1.022,"EPA",0.932432432432432,"NRS_KS-10269","Agriculture"
"862",12,"SPL",26,0.103189590234137,1.022,"EPA",0.77843137254902,"NRS_KS-10272","Agriculture"
"863",24,"TPL",26,0.765638159405865,1.022,"EPA",0.889108910891089,"NRS_KS-10274","Agriculture"
"864",14,"SPL",26,0.03125,1.022,"EPA",0.814090019569472,"NRS_KS-10275","Other"
"865",17,"TPL",26,0.432994154578913,0.836,"EPA",0.927893738140417,"NRS_KS-10286","Urban"
"866",15,"SAP",27,1,1.022,"EPA",0.90990990990991,"NRS_KS-10289","Forest_Wetland"
"867",16,"SPL",27,0.666666666666667,1.022,"EPA",0.90748031496063,"NRS_KS-10290","Other"
"868",22,"TPL",26,0.218751367196045,1.022,"EPA",0.953488372093023,"NRS_KS-10324","Forest_Wetland"
"869",29,"TPL",26,0.416666666666667,1.022,"EPA",0.974103585657371,"NRS_KS-10325","Agriculture"
"870",27,"SAP",17,1,0.929,"EPA",0.890151515151515,"NRS_KY-10005","Forest_Wetland"
"871",10,"SAP",12,0.433,1.022,"EPA",0.210204081632653,"NRS_KY-10011","Agriculture"
"872",14,"SAP",17,0.750187546886722,1.022,"EPA",0.992015968063872,"NRS_KY-10011","Agriculture"
"873",29,"SAP",17,0.666666666666667,1.022,"EPA",0.911864406779661,"NRS_KY-10012","Forest_Wetland"
"874",25,"SAP",12,0.1,1.022,"EPA",0.490079365079365,"NRS_KY-10014","Agriculture"
"875",32,"SAP",17,0.166666666666667,0.929,"EPA",0.874570446735395,"NRS_KY-10014","Agriculture"
"876",27,"SAP",12,0.567,1.022,"EPA",0.884156729131175,"NRS_KY-10016","Forest_Wetland"
"877",25,"SAP",17,0.547645125958379,1.022,"EPA",0.928925619834711,"NRS_KY-10016","Forest_Wetland"
"878",22,"SAP",12,0.567,1.022,"EPA",0.905241935483871,"NRS_KY-10020","Agriculture"
"879",24,"SAP",17,1,0.651,"EPA",0.716455696202532,"NRS_KY-10021","Forest_Wetland"
"880",24,"SAP",12,1,1.022,"EPA",0.931137724550898,"NRS_KY-10025","Forest_Wetland"
"881",26,"SAP",17,0.458295142071494,1.022,"EPA",0.895327102803738,"NRS_KY-10025","Forest_Wetland"
"882",33,"SAP",12,1,1.022,"EPA",0.766666666666667,"NRS_KY-10027","Forest_Wetland"
"883",26,"SAP",17,1,1.022,"EPA",0.849259757738896,"NRS_KY-10027","Forest_Wetland"
"884",28,"SAP",17,0.437445319335083,1.022,"EPA",0.906077348066298,"NRS_KY-10037","Forest_Wetland"
"885",29,"SAP",26,0.291664236131366,1.022,"EPA",0.872696817420435,"NRS_KY-10037","Forest_Wetland"
"886",30,"SAP",17,0.416666666666667,1.022,"EPA",0.885245901639344,"NRS_KY-10050","Agriculture"
"887",30,"SAP",21,1,1.022,"EPA",0.958605664488017,"NRS_KY-10050","Agriculture"
"888",32,"SAP",27,1,1.022,"EPA",0.937046004842615,"NRS_KY-10050","Agriculture"
"889",30,"SAP",17,1,1.022,"EPA",0.86031746031746,"NRS_KY-10055","Agriculture"
"890",26,"SAP",17,0.214270409256482,1.022,"EPA",0.83271375464684,"NRS_KY-10056","Forest_Wetland"
"891",19,"SAP",17,0.666666666666667,1.022,"EPA",0.841603053435115,"NRS_KY-10059","Forest_Wetland"
"892",13,"SAP",21,1,1.022,"EPA",0.96100278551532,"NRS_KY-10059","Forest_Wetland"
"893",8,"TPL",17,1,1.022,"EPA",0.675324675324675,"NRS_KY-10060","Forest_Wetland"
"894",15,"SAP",17,0.666666666666667,1.022,"EPA",0.909433962264151,"NRS_KY-10062","Forest_Wetland"
"895",20,"TPL",17,0.0625,1.022,"EPA",0.869070208728653,"NRS_KY-10067","Agriculture"
"896",24,"SAP",27,1,1.022,"EPA",0.882352941176471,"NRS_KY-10075","Forest_Wetland"
"897",32,"TPL",27,1,1.022,"EPA",0.850498338870432,"NRS_KY-10077","Forest_Wetland"
"898",15,"CPL",21,1,1.022,"EPA",0.754299754299754,"NRS_KY-10078","Agriculture"
"899",23,"SAP",21,0.5,1.022,"EPA",0.890359168241966,"NRS_KY-10093","Forest_Wetland"
"900",21,"CPL",27,1,1.022,"EPA",0.943573667711599,"NRS_KY-10095","Forest_Wetland"
"901",24,"TPL",21,NA,0.558,"EPA",0.952182952182952,"NRS_KY-10096","Agriculture"
"902",23,"SAP",26,0.666666666666667,1.022,"EPA",0.914,"NRS_KY-10104","Urban"
"903",18,"CPL",27,1,1.022,"EPA",0.906515580736544,"NRS_KY-10113","Forest_Wetland"
"904",23,"SAP",27,0.204427908498068,1.022,"EPA",0.947162426614481,"NRS_KY-10114","Forest_Wetland"
"905",35,"CPL",17,1,1.022,"EPA",0.90633608815427,"NRS_LA-10022","Forest_Wetland"
"906",16,"CPL",12,0.6,1.022,"EPA",0.939341421143847,"NRS_LA-10031","Urban"
"907",27,"CPL",12,0.567,1.022,"EPA",0.67479674796748,"NRS_LA-10040","Forest_Wetland"
"908",35,"CPL",17,1,1.022,"EPA",0.713826366559486,"NRS_LA-10062","Forest_Wetland"
"909",22,"CPL",22,0.583294447036864,1.022,"EPA",0.694072657743786,"NRS_LA-10113","Urban"
"910",10,"CPL",17,0.699300699300699,1.022,"EPA",0.527204502814259,"NRS_LA-10136","Agriculture"
"911",17,"CPL",17,0.5,1.022,"EPA",0.763478260869565,"NRS_LA-10141","Agriculture"
"912",3,"CPL",17,0.3125,1.022,"EPA",0.39853747714808,"NRS_LA-10149","Forest_Wetland"
"913",25,"CPL",17,0.628930817610063,1.022,"EPA",0.982213438735178,"NRS_LA-10176","Forest_Wetland"
"914",18,"CPL",17,0.437445319335083,1.022,"EPA",0.677824267782427,"NRS_LA-10182","Forest_Wetland"
"915",17,"CPL",22,0.38099592334362,0.836,"EPA",0.67680608365019,"NRS_LA-10190","Forest_Wetland"
"916",8,"CPL",21,1,1.022,"EPA",0.70625,"NRS_LA-10191","Agriculture"
"917",12,"CPL",26,1,0.929,"EPA",0.832869080779944,"NRS_LA-10191","Agriculture"
"918",17,"CPL",22,0.238100907164456,1.022,"EPA",0.776632302405498,"NRS_LA-10199","Forest_Wetland"
"919",13,"CPL",26,0.520833333333333,1.022,"EPA",0.762845849802372,"NRS_LA-10199","Forest_Wetland"
"920",20,"CPL",21,1,1.022,"EPA",0.966580976863753,"NRS_LA-10200","Forest_Wetland"
"921",39,"CPL",22,1,1.022,"EPA",0.939759036144578,"NRS_LA-10202","Forest_Wetland"
"922",28,"CPL",21,0.586785588545945,1.022,"EPA",0.854330708661417,"NRS_LA-10203","Forest_Wetland"
"923",12,"CPL",26,0.450958286358512,1.022,"EPA",0.868525896414343,"NRS_LA-10204","Forest_Wetland"
"924",14,"CPL",26,0.874967188730423,1.022,"EPA",0.760747663551402,"NRS_LA-10205","Forest_Wetland"
"925",36,"NAP",12,0.383,0.929,"EPA",0.729916897506925,"NRS_MA-10047","Forest_Wetland"
"926",43,"NAP",16,0.166666666666667,0.743,"EPA",0.83206106870229,"NRS_MA-10047","Forest_Wetland"
"927",41,"NAP",17,0.5,1.022,"EPA",0.929499072356215,"NRS_MA-10056","Forest_Wetland"
"928",46,"NAP",22,0.328094753764887,1.022,"EPA",0.877159309021113,"NRS_MA-10056","Forest_Wetland"
"929",44,"NAP",17,0.791765637371338,1.022,"EPA",0.840304182509506,"NRS_MA-10063","Forest_Wetland"
"930",16,"NAP",17,0.0803600128576021,1.022,"EPA",0.966789667896679,"NRS_MA-10071","Forest_Wetland"
"931",15,"NAP",22,0.583294447036864,1.022,"EPA",0.7536,"NRS_MA-10073","Urban"
"932",23,"NAP",26,0.490027931592101,1.022,"EPA",0.610671936758893,"NRS_MA-10073","Urban"
"933",19,"NAP",22,0.750018750468762,1.022,"EPA",0.966355140186916,"NRS_MA-10077","Forest_Wetland"
"934",9,"NAP",22,0.635606686582343,0.558,"EPA",0.966336633663366,"NRS_MA-10086","Forest_Wetland"
"935",17,"NAP",26,0.0892857142857143,0.929,"EPA",0.913725490196078,"NRS_MA-10086","Forest_Wetland"
"936",20,"NAP",22,1,NA,"EPA",0.96,"NRS_MA-10090","Forest_Wetland"
"937",37,"NAP",22,0.416701391782649,1.022,"EPA",0.845149253731343,"NRS_MA-10091","Forest_Wetland"
"938",11,"NAP",22,0.52080620801,0.651,"EPA",0.401941747572816,"NRS_MA-10093","Urban"
"939",26,"CPL",26,0.25,1.022,"EPA",0.685009487666034,"NRS_MA-10094","Forest_Wetland"
"940",30,"NAP",26,0.354170355941208,1.022,"EPA",0.757455268389662,"NRS_MA-10096","Forest_Wetland"
"941",38,"NAP",26,0.25,1.022,"EPA",0.946332737030411,"NRS_MA-10097","Forest_Wetland"
"942",35,"NAP",26,0.235615663729325,1.022,"EPA",0.796078431372549,"NRS_MA-10100","Forest_Wetland"
"943",38,"NAP",26,0.687521485046408,1.022,"EPA",0.870201096892139,"NRS_MA-10105","Forest_Wetland"
"944",17,"NAP",26,0.708315625442697,0.929,"EPA",0.658102766798419,"NRS_MA-10108","Forest_Wetland"
"945",10,"CPL",12,0.483,1.022,"EPA",0.692759295499021,"NRS_MD-10008","Forest_Wetland"
"946",28,"SAP",12,0.533,1.022,"EPA",0.847422680412371,"NRS_MD-10011","Agriculture"
"947",18,"SAP",16,0.16,1.022,"EPA",0.51008064516129,"NRS_MD-10011","Agriculture"
"948",38,"CPL",12,0.317,1.022,"EPA",0.899253731343284,"NRS_MD-10013","Forest_Wetland"
"949",42,"CPL",16,0.520020800832033,1.022,"EPA",0.822306238185255,"NRS_MD-10013","Forest_Wetland"
"950",20,"SAP",12,0.075,1.022,"EPA",0.964973730297723,"NRS_MD-10014","Forest_Wetland"
"951",24,"SAP",16,0.16,0.836,"EPA",0.817991631799163,"NRS_MD-10014","Forest_Wetland"
"952",25,"CPL",16,0.25,1.022,"EPA",0.667342799188641,"NRS_MD-10017","Urban"
"953",24,"SAP",16,0.1,1.022,"EPA",0.846153846153846,"NRS_MD-10019","Forest_Wetland"
"954",27,"CPL",17,1,1.022,"EPA",0.735229759299781,"NRS_MD-10022","Urban"
"955",21,"SAP",17,0.424989375265618,1.022,"EPA",0.640831758034026,"NRS_MD-10023","Forest_Wetland"
"956",33,"SAP",17,0.1,1.022,"EPA",0.843809523809524,"NRS_MD-10025","Agriculture"
"957",37,"SAP",22,0.10420031468495,1.022,"EPA",0.950276243093923,"NRS_MD-10025","Agriculture"
"958",21,"SAP",17,0.149992500374981,1.022,"EPA",0.826335877862595,"NRS_MD-10033","Urban"
"959",5,"CPL",17,0.1,0.743,"EPA",0.333855799373041,"NRS_MD-10034","Forest_Wetland"
"960",43,"CPL",17,0.125,1.022,"EPA",0.862244897959184,"NRS_MD-10038","Forest_Wetland"
"961",32,"SAP",17,0.179985601151908,1.022,"EPA",0.585448392554992,"NRS_MD-10040","Urban"
"962",28,"CPL",17,0.350017500875044,1.022,"EPA",0.83206106870229,"NRS_MD-10042","Forest_Wetland"
"963",24,"SAP",21,0.291698267312292,1.022,"EPA",0.633390705679862,"NRS_MD-10045","Urban"
"964",27,"SAP",22,0.169299270320145,1.022,"EPA",0.60431654676259,"NRS_MD-10046","Forest_Wetland"
"965",29,"SAP",26,0.71093416749609,1.022,"EPA",0.855750487329435,"NRS_MD-10046","Forest_Wetland"
"966",19,"SAP",22,0.8124796880078,1.022,"EPA",0.914233576642336,"NRS_MD-10049","Urban"
"967",40,"SAP",22,0.125,1.022,"EPA",0.985714285714286,"NRS_MD-10054","Forest_Wetland"
"968",25,"CPL",22,0.113800598591149,1.022,"EPA",0.881226053639847,"NRS_MD-10060","Forest_Wetland"
"969",30,"SAP",22,0.10420031468495,1.022,"EPA",0.930232558139535,"NRS_MD-10069","Agriculture"
"970",28,"SAP",22,0.55208965936068,1.022,"EPA",0.965703971119134,"NRS_MD-10071","Agriculture"
"971",14,"CPL",22,0.156298843388559,1.022,"EPA",0.943942133815552,"NRS_MD-10074","Forest_Wetland"
"972",34,"SAP",26,0.281246484418945,1.022,"EPA",0.869481765834933,"NRS_MD-10077","Forest_Wetland"
"973",10,"CPL",27,0.112458109354266,1.022,"EPA",0.366990291262136,"NRS_MD-10088","Agriculture"
"974",27,"CPL",27,0.395835807307129,1.022,"EPA",0.734732824427481,"NRS_MD-10093","Agriculture"
"975",33,"SAP",27,0.3125,1.022,"EPA",0.75875486381323,"NRS_MD-10094","Forest_Wetland"
"976",27,"NAP",12,0.2,1.022,"EPA",0.867368421052632,"NRS_ME-10239","Forest_Wetland"
"977",32,"NAP",16,0.395882818685669,1.022,"EPA",0.77037037037037,"NRS_ME-10239","Forest_Wetland"
"978",31,"NAP",12,0.333,1.022,"EPA",0.792,"NRS_ME-10240","Agriculture"
"979",25,"NAP",16,1,1.022,"EPA",0.88627935723115,"NRS_ME-10240","Agriculture"
"980",32,"NAP",12,0.092,1.022,"EPA",0.810444874274661,"NRS_ME-10243","Forest_Wetland"
"981",36,"NAP",12,0.167,1.022,"EPA",0.862676056338028,"NRS_ME-10244","Forest_Wetland"
"982",32,"NAP",16,0.270855904658722,1.022,"EPA",0.784132841328413,"NRS_ME-10244","Forest_Wetland"
"983",36,"NAP",12,0.075,1.022,"EPA",0.898576512455516,"NRS_ME-10245","Forest_Wetland"
"984",38,"NAP",16,1,1.022,"EPA",0.695530726256983,"NRS_ME-10245","Forest_Wetland"
"985",22,"NAP",12,0.167,1.022,"EPA",0.714548802946593,"NRS_ME-10246","Forest_Wetland"
"986",24,"NAP",16,0.625,1.022,"EPA",0.79148181011535,"NRS_ME-10246","Forest_Wetland"
"987",26,"NAP",12,0.133,0.929,"EPA",0.514124293785311,"NRS_ME-10247","Forest_Wetland"
"988",34,"NAP",16,0.404694455685957,1.022,"EPA",0.844827586206897,"NRS_ME-10247","Forest_Wetland"
"989",18,"NAP",12,0.267,1.022,"EPA",0.911985018726592,"NRS_ME-10251","Forest_Wetland"
"990",37,"NAP",12,1,1.022,"EPA",0.629885057471264,"NRS_ME-10254","Forest_Wetland"
"991",18,"NAP",16,1,1.022,"EPA",0.615384615384615,"NRS_ME-10254","Forest_Wetland"
"992",39,"NAP",12,0.5,1.022,"EPA",0.724470134874759,"NRS_ME-10256","Forest_Wetland"
"993",42,"NAP",16,0.562429696287964,1.022,"EPA",0.875621890547264,"NRS_ME-10256","Forest_Wetland"
"994",37,"NAP",12,0.467,1.022,"EPA",0.795180722891566,"NRS_ME-10262","Forest_Wetland"
"995",35,"NAP",16,0.562429696287964,1.022,"EPA",0.597785977859779,"NRS_ME-10262","Forest_Wetland"
"996",21,"NAP",16,1,1.022,"EPA",0.849686847599165,"NRS_ME-10271","Forest_Wetland"
"997",43,"NAP",22,0.166700006668,1.022,"EPA",0.884,"NRS_ME-10271","Forest_Wetland"
"998",37,"NAP",22,0.775013562737348,1.022,"EPA",0.756227758007117,"NRS_ME-10283","Forest_Wetland"
"999",64,"NAP",27,0.416666666666667,1.022,"EPA",0.932170542635659,"NRS_ME-10283","Forest_Wetland"
"1000",35,"NAP",22,0.187501171882324,1.022,"EPA",0.850953206239168,"NRS_ME-10285","Forest_Wetland"
"1001",36,"NAP",22,1,1.022,"EPA",0.727272727272727,"NRS_ME-10298","Forest_Wetland"
"1002",28,"NAP",27,0.33159797062042,0.743,"EPA",0.804182509505703,"NRS_ME-10298","Forest_Wetland"
"1003",39,"NAP",22,0.874967188730423,1.022,"EPA",0.876138433515483,"NRS_ME-10300","Forest_Wetland"
"1004",30,"NAP",22,1,1.022,"EPA",0.840361445783133,"NRS_ME-10301","Forest_Wetland"
"1005",26,"NAP",22,0.333300003333,1.022,"EPA",0.844230769230769,"NRS_ME-10302","Forest_Wetland"
"1006",32,"NAP",22,0.25,1.022,"EPA",0.792775665399239,"NRS_ME-10305","Forest_Wetland"
"1007",21,"NAP",22,0.374995312558593,1.022,"EPA",0.8898756660746,"NRS_ME-10306","Forest_Wetland"
"1008",44,"NAP",22,0.333300003333,1.022,"EPA",0.906930693069307,"NRS_ME-10307","Forest_Wetland"
"1009",36,"NAP",22,0.546896363139185,1.022,"EPA",0.931297709923664,"NRS_ME-10310","Forest_Wetland"
"1010",34,"NAP",26,0.687521485046408,1.022,"EPA",0.816793893129771,"NRS_ME-10313","Forest_Wetland"
"1011",36,"NAP",27,0.255206206614945,1.022,"EPA",0.835907335907336,"NRS_ME-10314","Forest_Wetland"
"1012",35,"NAP",27,1,1.022,"EPA",0.871313672922252,"NRS_ME-10315","Forest_Wetland"
"1013",20,"NAP",27,0.303711352730365,1.022,"EPA",0.972549019607843,"NRS_ME-10316","Forest_Wetland"
"1014",48,"NAP",27,1,1.022,"EPA",0.858666666666667,"NRS_ME-10321","Forest_Wetland"
"1015",48,"NAP",27,0.677093912925723,1.022,"EPA",0.939453125,"NRS_ME-10325","Forest_Wetland"
"1016",41,"NAP",27,0.477122000095424,1.022,"EPA",0.936883629191322,"NRS_ME-10326","Forest_Wetland"
"1017",47,"NAP",27,1,1.022,"EPA",0.844611528822055,"NRS_ME-10327","Forest_Wetland"
"1018",53,"UMW",12,0.1,1.022,"EPA",0.859872611464968,"NRS_MI-10009","Agriculture"
"1019",38,"UMW",17,0.466657333519996,1.022,"EPA",0.919117647058823,"NRS_MI-10009","Agriculture"
"1020",26,"UMW",12,0.042,1.022,"EPA",0.699612403100775,"NRS_MI-10013","Forest_Wetland"
"1021",24,"UMW",17,0.2,1.022,"EPA",0.863636363636364,"NRS_MI-10013","Forest_Wetland"
"1022",28,"UMW",12,0.15,1.022,"EPA",0.934182590233546,"NRS_MI-10014","Forest_Wetland"
"1023",30,"UMW",17,0.366663000036666,1.022,"EPA",0.786554621848739,"NRS_MI-10014","Forest_Wetland"
"1024",32,"UMW",12,0.05,1.022,"EPA",0.992156862745098,"NRS_MI-10016","Forest_Wetland"
"1025",37,"UMW",17,0.166666666666667,1.022,"EPA",0.890334572490706,"NRS_MI-10016","Forest_Wetland"
"1026",34,"UMW",12,0.667,1.022,"EPA",0.754601226993865,"NRS_MI-10017","Forest_Wetland"
"1027",18,"UMW",17,0.466657333519996,1.022,"EPA",0.945945945945946,"NRS_MI-10017","Forest_Wetland"
"1028",21,"UMW",12,0.133,1.022,"EPA",0.815734989648033,"NRS_MI-10025","Agriculture"
"1029",19,"UMW",17,0.5,1.022,"EPA",0.900735294117647,"NRS_MI-10025","Agriculture"
"1030",33,"UMW",12,0.15,1.022,"EPA",0.837022132796781,"NRS_MI-10026","Forest_Wetland"
"1031",22,"UMW",17,0.266666666666667,1.022,"EPA",0.757469244288225,"NRS_MI-10026","Forest_Wetland"
"1032",33,"UMW",12,0.733,1.022,"EPA",0.863265306122449,"NRS_MI-10028","Agriculture"
"1033",26,"UMW",17,1,0.929,"EPA",0.870410367170626,"NRS_MI-10028","Agriculture"
"1034",19,"UMW",12,0.533,1.022,"EPA",0.917293233082707,"NRS_MI-10029","Forest_Wetland"
"1035",29,"UMW",17,0.233334111113704,1.022,"EPA",0.755769230769231,"NRS_MI-10029","Forest_Wetland"
"1036",25,"UMW",12,0.075,1.022,"EPA",0.872,"NRS_MI-10033","Forest_Wetland"
"1037",28,"UMW",17,0.133333333333333,1.022,"EPA",0.916964285714286,"NRS_MI-10033","Forest_Wetland"
"1038",28,"UMW",12,0.092,1.022,"EPA",0.824902723735409,"NRS_MI-10034","Forest_Wetland"
"1039",25,"UMW",17,0.4,1.022,"EPA",0.927335640138408,"NRS_MI-10034","Forest_Wetland"
"1040",33,"UMW",12,1,NA,"EPA",0.892105263157895,"NRS_MI-10041","Forest_Wetland"
"1041",21,"UMW",17,0.133333333333333,1.022,"EPA",0.906821963394343,"NRS_MI-10041","Forest_Wetland"
"1042",24,"UMW",17,0.133333333333333,1.022,"EPA",0.873333333333333,"NRS_MI-10043","Forest_Wetland"
