"","X","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"1656",1656,31,"NPL",22,1,1.022,"EPA",0.815602836879433,"NRS_NE-10124","Other",42.90837,-100.4519
"1657",1657,22,"TPL",21,NA,1.022,"EPA",0.895833333333333,"NRS_NE-10128","Agriculture",42.07903,-97.90916
"1658",1658,8,"SPL",22,0.309904549398785,1.022,"EPA",0.28042328042328,"NRS_NE-10131","Agriculture",41.22095,-99.24727
"1659",1659,13,"TPL",22,1,1.022,"EPA",0.95679012345679,"NRS_NE-10132","Agriculture",40.89354,-96.60389
"1660",1660,19,"TPL",27,1,1.022,"EPA",0.984478935698448,"NRS_NE-10132","Agriculture",40.89353857,-96.60388611
"1661",1661,26,"NPL",22,0.729181857955374,1.022,"EPA",0.849721706864564,"NRS_NE-10134","Other",42.9629,-99.50453
"1662",1662,16,"SPL",22,1,1.022,"EPA",0.957647058823529,"NRS_NE-10136","Other",40.05924,-101.753
"1663",1663,21,"SPL",26,0.291664236131366,1.022,"EPA",0.867063492063492,"NRS_NE-10136","Other",40.05923702,-101.7529555
"1664",1664,12,"TPL",27,0.78125,1.022,"EPA",0.198443579766537,"NRS_NE-10142","Agriculture",41.8223844,-96.85704492
"1665",1665,26,"SPL",22,0.0833000133280021,1.022,"EPA",0.757115749525617,"NRS_NE-10146","Other",42.59489,-103.9548
"1666",1666,24,"NPL",22,0.343796197614054,1.022,"EPA",0.930501930501931,"NRS_NE-10148","Agriculture",42.69389,-98.90705
"1667",1667,17,"TPL",22,0.25,1.022,"EPA",0.958568738229755,"NRS_NE-10151","Agriculture",40.0228,-96.23836
"1668",1668,16,"TPL",27,0.416666666666667,1.022,"EPA",0.955339805825243,"NRS_NE-10151","Agriculture",40.02279607,-96.23836363
"1669",1669,22,"SPL",22,0.0208000099840048,1.022,"EPA",0.91470054446461,"NRS_NE-10152","Other",42.6242154,-103.7172555
"1670",1670,31,"SPL",22,0.187501171882324,1.022,"EPA",0.948919449901768,"NRS_NE-10153","Other",41.8568786,-101.0981954
"1671",1671,27,"SPL",22,0.0417000266880171,1.022,"EPA",0.966666666666667,"NRS_NE-10154","Other",42.69774761,-103.5673095
"1672",1672,26,"SPL",26,0.666666666666667,1.022,"EPA",0.894117647058824,"NRS_NE-10163","Other",40.39726454,-99.77148662
"1673",1673,15,"TPL",26,1,1.022,"EPA",0.782273603082852,"NRS_NE-10164","Agriculture",41.00049084,-96.40578925
"1674",1674,16,"SPL",26,1,1.022,"EPA",0.975555555555556,"NRS_NE-10166","Other",40.33257411,-101.0525616
"1675",1675,14,"SPL",26,0.707013574660633,1.022,"EPA",0.615841584158416,"NRS_NE-10167","Agriculture",40.05134597,-99.76749823
"1676",1676,19,"SPL",27,0.291664236131366,1.022,"EPA",0.810379241516966,"NRS_NE-10170","Other",41.10102342,-102.5202142
"1677",1677,17,"TPL",26,0.50347397039573,1.022,"EPA",0.766467065868264,"NRS_NE-10173","Agriculture",40.37064411,-96.88977412
"1678",1678,21,"SPL",26,0.25,1.022,"EPA",0.932980599647266,"NRS_NE-10178","Other",42.9772581,-102.8460361
"1679",1679,11,"NPL",27,0.145834244797363,1.022,"EPA",0.968864468864469,"NRS_NE-10188","Other",42.60695147,-98.89009923
"1680",1680,13,"NPL",27,0.0468750732423019,1.022,"EPA",0.903284671532847,"NRS_NE-10208","Other",42.34764188,-98.09792178
"1681",1681,22,"SPL",27,0.583328472262731,1.022,"EPA",0.973929236499069,"NRS_NE-10209","Other",42.50316329,-101.4197201
"1682",1682,12,"SPL",27,0.697934115019542,1.022,"EPA",0.495107632093933,"NRS_NE-10214","Agriculture",40.11487189,-99.44458026
"1683",1683,17,"SPL",27,0.5,1.022,"EPA",0.939688715953307,"NRS_NE-10249","Other",42.42012895,-103.5414199
"1684",1684,12,"SPL",27,0.296226079744061,1.022,"EPA",0.869415807560137,"NRS_NE-10261","Other",42.43332225,-103.7026537
"1685",1685,21,"SPL",27,0.0416666666666667,1.022,"EPA",0.979591836734694,"NRS_NE-10262","Other",42.698189,-103.567986
"1686",1686,20,"SPL",27,0.0520833333333333,1.022,"EPA",0.934891485809683,"NRS_NE-10263","Forest_Wetland",42.767236,-103.927531
"1687",1687,55,"NAP",12,0.3,1.022,"EPA",0.601214574898785,"NRS_NH-10061","Forest_Wetland",43.6961,-71.9818
"1688",1688,40,"NAP",17,0.58343057176196,1.022,"EPA",0.888151658767772,"NRS_NH-10061","Forest_Wetland",43.69617203,-71.98132823
"1689",1689,35,"NAP",12,0.333,1.022,"EPA",0.71785028790787,"NRS_NH-10064","Urban",43.3365,-70.9967
"1690",1690,42,"NAP",17,0.229147571035747,1.022,"EPA",0.833976833976834,"NRS_NH-10064","Urban",43.33658121,-70.99620828
"1691",1691,39,"NAP",12,0.1,1.022,"EPA",0.732038834951456,"NRS_NH-10065","Forest_Wetland",42.911,-71.9962
"1692",1692,46,"NAP",17,0.0952380952380952,1.022,"EPA",0.777131782945736,"NRS_NH-10065","Forest_Wetland",42.91108257,-71.99572499
"1693",1693,29,"NAP",17,0.5,1.022,"EPA",0.893258426966292,"NRS_NH-10091","Forest_Wetland",43.81879305,-71.19523931
"1694",1694,33,"NAP",22,0.302096550057398,1.022,"EPA",0.827037773359841,"NRS_NH-10091","Forest_Wetland",43.81879,-71.19524
"1695",1695,39,"NAP",27,0.395835807307129,1.022,"EPA",0.862403100775194,"NRS_NH-10091","Forest_Wetland",43.8187932,-71.19523953
"1696",1696,22,"NAP",17,0.145836371591075,1.022,"EPA",0.46958174904943,"NRS_NH-10099","Forest_Wetland",43.14514805,-71.18604128
"1697",1697,38,"NAP",21,0.0476000076160012,1.022,"EPA",0.778175313059034,"NRS_NH-10099","Forest_Wetland",43.14515,-71.18604
"1698",1698,25,"NAP",17,0.125,1.022,"EPA",0.879712746858169,"NRS_NH-10100","Forest_Wetland",44.39319214,-71.21993288
"1699",1699,24,"NAP",22,0.333300003333,1.022,"EPA",0.944015444015444,"NRS_NH-10100","Forest_Wetland",44.39319,-71.21993
"1700",1700,27,"NAP",27,0.166666666666667,1.022,"EPA",0.881422924901186,"NRS_NH-10100","Forest_Wetland",44.39319253,-71.21993301
"1701",1701,44,"NAP",21,0.458295142071494,1.022,"EPA",0.842560553633218,"NRS_NH-10102","Forest_Wetland",43.83947,-71.89917
"1702",1702,47,"NAP",27,0.874967188730423,1.022,"EPA",0.935727788279773,"NRS_NH-10102","Forest_Wetland",43.83946786,-71.89916744
"1703",1703,22,"NAP",27,0.625,1.022,"EPA",0.970425138632163,"NRS_NH-10103","Forest_Wetland",43.69266632,-72.27664413
"1704",1704,30,"NAP",21,1,1.022,"EPA",0.83752417794971,"NRS_NH-10114","Forest_Wetland",42.75674,-72.46335
"1705",1705,22,"NAP",27,0.166666666666667,1.022,"EPA",0.823204419889503,"NRS_NH-10114","Forest_Wetland",42.75674159,-72.46334804
"1706",1706,32,"NAP",21,0.374995312558593,1.022,"EPA",0.806122448979592,"NRS_NH-10115","Forest_Wetland",43.68735,-71.61899
"1707",1707,22,"NAP",21,1,0.836,"EPA",0.775308641975309,"NRS_NH-10117","Forest_Wetland",43.83178,-71.005
"1708",1708,34,"NAP",22,0.0391000727261353,1.022,"EPA",0.926147704590818,"NRS_NH-10118","Forest_Wetland",42.91112992,-71.99574538
"1709",1709,28,"NAP",21,0.458295142071494,1.022,"EPA",0.913274336283186,"NRS_NH-10120","Forest_Wetland",44.1627953,-71.09431817
"1710",1710,23,"NAP",27,0.458337152809607,1.022,"EPA",0.831349206349206,"NRS_NH-10123","Forest_Wetland",44.07648454,-71.79800264
"1711",1711,26,"NAP",27,0.107143239797285,1.022,"EPA",0.56610800744879,"NRS_NH-10125","Forest_Wetland",43.35722784,-71.42338173
"1712",1712,25,"NAP",27,0.708315625442697,1.022,"EPA",0.890359168241966,"NRS_NH-10127","Forest_Wetland",44.29852021,-71.95877622
"1713",1713,30,"NAP",27,0.0416666666666667,1.022,"EPA",0.906542056074766,"NRS_NH-10128","Forest_Wetland",44.40314923,-71.11012364
"1714",1714,28,"NAP",27,1,1.022,"EPA",0.865196078431373,"NRS_NH-10129","Forest_Wetland",43.51731922,-72.3696471
"1715",1715,31,"NAP",27,1,1.022,"EPA",0.947712418300654,"NRS_NH-10133","Forest_Wetland",43.91904738,-71.53722396
"1716",1716,28,"NAP",27,0.229168576404803,1.022,"EPA",0.776031434184676,"NRS_NH-10137","Forest_Wetland",43.9031519,-71.98528329
"1717",1717,30,"NAP",27,0.114582975261536,1.022,"EPA",0.775047258979206,"NRS_NH-10138","Forest_Wetland",43.07161,-71.14224
"1718",1718,19,"NAP",27,0.3125,1.022,"EPA",0.926391382405745,"NRS_NH-10139","Forest_Wetland",43.786054,-71.207313
"1719",1719,30,"CPL",12,0.967,1.022,"EPA",0.939024390243902,"NRS_NJ-10003","Forest_Wetland",40.17127,-74.414977
"1720",1720,22,"CPL",17,1,1.022,"EPA",0.585480093676815,"NRS_NJ-10003","Forest_Wetland",40.17138224,-74.41457146
"1721",1721,21,"NAP",12,0.2,1.022,"EPA",0.899280575539568,"NRS_NJ-10008","Forest_Wetland",40.814841,-75.040654
"1722",1722,31,"NAP",16,0.166666666666667,1.022,"EPA",0.97265625,"NRS_NJ-10008","Forest_Wetland",40.81493935,-75.04027188
"1723",1723,23,"SAP",16,0.0833333333333333,1.022,"EPA",0.917159763313609,"NRS_NJ-10010","Urban",41.04211949,-74.04730262
"1724",1724,29,"SAP",21,1,1.022,"EPA",0.941299790356394,"NRS_NJ-10010","Urban",41.04212,-74.0473
"1725",1725,24,"SAP",16,0.208333333333333,1.022,"EPA",0.921305182341651,"NRS_NJ-10022","Forest_Wetland",41.11045859,-74.84292471
"1726",1726,34,"SAP",21,0.156298843388559,1.022,"EPA",0.583018867924528,"NRS_NJ-10022","Forest_Wetland",41.11046,-74.84292
"1727",1727,21,"SAP",17,0.125,1.022,"EPA",0.918446601941748,"NRS_NJ-10023","Agriculture",40.50601167,-74.74864283
"1728",1728,17,"SAP",16,0.0833333333333333,1.022,"EPA",0.474806201550388,"NRS_NJ-10025","Urban",41.09547258,-74.1483308
"1729",1729,8,"SAP",17,1,0.929,"EPA",0.198689956331878,"NRS_NJ-10031","Forest_Wetland",40.91276424,-74.39217021
"1730",1730,22,"SAP",21,0.5,1.022,"EPA",0.803001876172608,"NRS_NJ-10036","Urban",40.91547,-74.08986
"1731",1731,35,"NAP",21,0.164101217631035,1.022,"EPA",0.887640449438202,"NRS_NJ-10045","Forest_Wetland",40.70016,-74.78779
"1732",1732,29,"NAP",26,0.374995312558593,1.022,"EPA",0.847058823529412,"NRS_NJ-10045","Forest_Wetland",40.70015927,-74.78778261
"1733",1733,35,"NAP",21,0.25,1.022,"EPA",0.901234567901235,"NRS_NJ-10046","Forest_Wetland",40.82636,-74.59106
"1734",1734,34,"SAP",21,0.109399614913355,1.022,"EPA",0.889513108614232,"NRS_NJ-10049","Agriculture",40.44914,-74.91378
"1735",1735,25,"NAP",21,0.562492968837889,0.836,"EPA",0.422303473491773,"NRS_NJ-10050","Forest_Wetland",41.0507,-74.38407
"1736",1736,33,"NAP",21,0.125,1.022,"EPA",0.843434343434343,"NRS_NJ-10053","Forest_Wetland",40.81218,-74.60707
"1737",1737,38,"SAP",22,0.0729001122661729,1.022,"EPA",0.920849420849421,"NRS_NJ-10056","Agriculture",40.46545,-74.55524
"1738",1738,27,"CPL",27,0.0952380952380952,1.022,"EPA",0.964143426294821,"NRS_NJ-10058","Forest_Wetland",39.49128444,-74.65824516
"1739",1739,19,"CPL",27,0.672630658505415,1.022,"EPA",0.724752475247525,"NRS_NJ-10071","Urban",40.42229939,-74.09782754
"1740",1740,33,"NAP",27,0.0933332088890548,1.022,"EPA",0.887596899224806,"NRS_NJ-10075","Forest_Wetland",40.83334815,-74.98271063
"1741",1741,30,"SAP",27,0.25,1.022,"EPA",0.970425138632163,"NRS_NJ-10076","Agriculture",40.655945,-75.1245358
"1742",1742,22,"WMT",12,0.167,1.022,"EPA",0.530179445350734,"NRS_NM-10029","Forest_Wetland",36.43577,-105.236048
"1743",1743,23,"WMT",16,0.5,1.022,"EPA",0.85752688172043,"NRS_NM-10029","Forest_Wetland",36.43580292,-105.2366118
"1744",1744,31,"WMT",12,0.1,1.022,"EPA",0.725047080979284,"NRS_NM-10037","Forest_Wetland",35.971034,-106.604393
"1745",1745,31,"WMT",16,0.104166666666667,1.022,"EPA",0.755555555555556,"NRS_NM-10037","Forest_Wetland",35.97105437,-106.604984
"1746",1746,16,"WMT",12,0.075,1.022,"EPA",0.756052141527002,"NRS_NM-10046","Other",36.59766,-106.50028
"1747",1747,26,"WMT",16,0.5,1.022,"EPA",0.942687747035573,"NRS_NM-10046","Other",36.59767554,-106.5008687
"1748",1748,27,"SPL",17,1,1.022,"EPA",0.92511013215859,"NRS_NM-10054","Other",35.79087538,-104.6116874
"1749",1749,21,"SPL",22,0.541711809317443,1.022,"EPA",0.962406015037594,"NRS_NM-10054","Other",35.79088,-104.6117
"1750",1750,17,"WMT",17,0.541711809317443,1.022,"EPA",0.933206106870229,"NRS_NM-10059","Other",32.92506696,-105.3374556
"1751",1751,20,"WMT",22,0.138299196481668,NA,"EPA",0.865454545454545,"NRS_NM-10059","Other",32.92507,-105.3375
"1752",1752,17,"WMT",16,0.0583328472262731,1.022,"EPA",0.828677839851024,"NRS_NM-10061","Forest_Wetland",36.11060373,-105.7319397
"1753",1753,38,"WMT",22,0.3125,1.022,"EPA",0.980952380952381,"NRS_NM-10061","Forest_Wetland",36.1106,-105.7319
"1754",1754,35,"WMT",27,1,1.022,"EPA",0.904564315352697,"NRS_NM-10061","Forest_Wetland",36.110604,-105.7319394
"1755",1755,22,"WMT",17,0.374953130858643,1.022,"EPA",0.9245960502693,"NRS_NM-10068","Other",33.30076771,-108.125506
"1756",1756,24,"WMT",22,0.208298616897184,1.022,"EPA",0.769980506822612,"NRS_NM-10068","Other",33.30077,-108.1255
"1757",1757,20,"WMT",27,0.0625,1.022,"EPA",0.792114695340502,"NRS_NM-10068","Other",33.30076776,-108.1255044
"1758",1758,12,"XER",17,0.239578342117873,1.022,"EPA",0.960905349794239,"NRS_NM-10076","Other",33.41461952,-104.4566034
"1759",1759,27,"WMT",17,0.120004800192008,1.022,"EPA",0.907235621521336,"NRS_NM-10080","Other",33.75785239,-108.7623665
"1760",1760,32,"WMT",17,0.236127508854782,1.022,"EPA",0.876865671641791,"NRS_NM-10084","Forest_Wetland",33.20253025,-108.2088108
"1761",1761,16,"SPL",17,0.0729181857955374,1.022,"EPA",0.949367088607595,"NRS_NM-10088","Other",34.44391063,-104.2347092
"1762",1762,28,"WMT",17,0.140627197299958,1.022,"EPA",0.817490494296578,"NRS_NM-10092","Forest_Wetland",32.98809742,-108.5708715
"1763",1763,23,"WMT",17,0.25,1.022,"EPA",0.947069943289225,"NRS_NM-10097","Forest_Wetland",36.54799666,-105.1298857
"1764",1764,20,"WMT",16,0.057290174735033,1.022,"EPA",0.848101265822785,"NRS_NM-10099","Forest_Wetland",36.7888588,-106.240472
"1765",1765,24,"WMT",22,0.135400446821475,1.022,"EPA",0.904397705544933,"NRS_NM-10099","Forest_Wetland",36.78886,-106.2405
"1766",1766,23,"WMT",27,0.208333333333333,1.022,"EPA",0.792307692307692,"NRS_NM-10099","Forest_Wetland",36.78885874,-106.2404726
"1767",1767,25,"WMT",16,0.388953714507974,1.022,"EPA",0.936507936507937,"NRS_NM-10100","Other",36.79741478,-104.8782854
"1768",1768,27,"WMT",22,1,1.022,"EPA",0.888625592417062,"NRS_NM-10100","Other",36.79741,-104.8783
"1769",1769,17,"SPL",16,1,1.022,"EPA",0.837264150943396,"NRS_NM-10101","Other",35.77146238,-105.00735
"1770",1770,26,"SPL",22,0.166700006668,1.022,"EPA",0.95729537366548,"NRS_NM-10101","Other",35.77146,-105.0074
"1771",1771,33,"WMT",22,0.666711114074272,1.022,"EPA",0.919064748201439,"NRS_NM-10123","Forest_Wetland",36.57492,-106.0472
"1772",1772,36,"WMT",27,0.708315625442697,1.022,"EPA",0.845238095238095,"NRS_NM-10123","Forest_Wetland",36.57492225,-106.0471804
"1773",1773,23,"XER",22,0.33589734976991,1.022,"EPA",0.924271844660194,"NRS_NM-10124","Other",35.3899,-105.9688
"1774",1774,22,"XER",22,1,1.022,"EPA",0.950724637681159,"NRS_NM-10127","Other",34.35425,-106.8532
"1775",1775,21,"SPL",22,1,1.022,"EPA",0.943840579710145,"NRS_NM-10128","Other",34.80287,-104.6276
"1776",1776,25,"WMT",22,0.874967188730423,1.022,"EPA",0.890595009596929,"NRS_NM-10133","Other",33.03974,-108.5324
"1777",1777,12,"SPL",22,0.0833000133280021,0.743,"EPA",0.99063670411985,"NRS_NM-10134","Other",36.97114,-103.3905
"1778",1778,21,"SPL",22,1,1.022,"EPA",0.917431192660551,"NRS_NM-10137","Other",35.8127,-104.906
"1779",1779,22,"WMT",22,0.25,1.022,"EPA",0.96797153024911,"NRS_NM-10139","Other",33.55138,-107.5537
"1780",1780,25,"WMT",22,0.5,1.022,"EPA",0.976967370441459,"NRS_NM-10145","Forest_Wetland",35.88864,-105.448
"1781",1781,29,"WMT",22,0.208298616897184,0.929,"EPA",0.840579710144927,"NRS_NM-10149","Forest_Wetland",35.71713,-105.4943
"1782",1782,17,"WMT",27,0.729181857955374,1.022,"EPA",0.949416342412451,"NRS_NM-10149","Forest_Wetland",35.71712578,-105.4943247
"1783",1783,18,"SPL",22,0.0417000266880171,1.022,"EPA",0.378585086042065,"NRS_NM-10150","Other",36.22153658,-103.8506888
"1784",1784,22,"SPL",22,0.0729001122661729,0.651,"EPA",0.862669245647969,"NRS_NM-10151","Other",36.58843462,-103.3148676
"1785",1785,19,"SPL",22,0.355000177500089,0.651,"EPA",0.827067669172932,"NRS_NM-10152","Other",36.06703407,-104.3720694
"1786",1786,11,"WMT",27,0.0729165907118847,1.022,"EPA",0.97887323943662,"NRS_NM-10154","Forest_Wetland",33.35193516,-105.67545
"1787",1787,22,"WMT",27,1,1.022,"EPA",0.878228782287823,"NRS_NM-10159","Other",36.84590359,-104.9293274
"1788",1788,14,"XER",27,0.257811694338455,1.022,"EPA",0.623529411764706,"NRS_NM-10227","Agriculture",36.72135829,-107.9249131
"1789",1789,21,"SPL",27,0.203124047856026,0.558,"EPA",0.893805309734513,"NRS_NM-10241","Other",36.17476985,-103.3193983
"1790",1790,21,"SPL",27,0.0833333333333333,1.022,"EPA",0.871647509578544,"NRS_NM-10245","Forest_Wetland",36.87762232,-103.8756484
"1791",1791,27,"WMT",27,0.0208333333333333,1.022,"EPA",0.925343811394892,"NRS_NM-10247","Forest_Wetland",36.59729309,-106.0635088
"1792",1792,18,"XER",27,0.333333333333333,1.022,"EPA",0.806262230919765,"NRS_NM-10259","Other",35.56497861,-107.484687
"1793",1793,13,"XER",27,0.666666666666667,1.022,"EPA",0.827977315689981,"NRS_NM-10263","Other",33.11447628,-105.9352895
"1794",1794,13,"SPL",27,0.187501171882324,1.022,"EPA",0.852772466539197,"NRS_NM-10267","Other",36.38596199,-104.648788
"1795",1795,16,"SPL",27,0.208333333333333,0.651,"EPA",0.953095684803002,"NRS_NM-10271","Other",36.50658615,-104.5975793
"1796",1796,19,"SPL",27,0.125,1.022,"EPA",0.888888888888889,"NRS_NM-10288","Other",36.95393067,-103.5030799
"1797",1797,20,"SPL",27,0.145834244797363,1.022,"EPA",0.859344894026975,"NRS_NM-10322","Other",36.97939476,-103.1849313
"1798",1798,23,"WMT",27,0.416666666666667,1.022,"EPA",0.906976744186046,"NRS_NM-10323","Forest_Wetland",33.52384134,-108.8793589
"1799",1799,20,"XER",27,1,1.022,"EPA",0.641361256544503,"NRS_NM-10326","Other",33.77122881,-106.9013376
"1800",1800,21,"SPL",27,1,1.022,"EPA",0.924892703862661,"NRS_NM-10340","Other",35.99107196,-104.3426529
"1801",1801,34,"SPL",27,1,1.022,"EPA",0.922897196261682,"NRS_NM-10348","Other",36.04540968,-104.3744102
"1802",1802,26,"WMT",27,1,1.022,"EPA",0.950649350649351,"NRS_NM-10378","Other",33.07475125,-108.4969982
"1803",1803,25,"XER",8,0.0833,1.022,"EPA",0.910138248847926,"NRS_NV-10003","Other",40.31666,-116.9006
"1804",1804,18,"XER",16,0.453103760761214,1.022,"EPA",0.962235649546828,"NRS_NV-10003","Other",40.31657757,-116.901529
"1805",1805,25,"XER",8,0.0667,1.022,"EPA",0.837623762376238,"NRS_NV-10014","Other",41.71531,-115.22807
"1806",1806,22,"XER",16,0.211909302818394,0.929,"EPA",0.766381766381766,"NRS_NV-10014","Other",41.71522014,-115.2289633
"1807",1807,29,"XER",9,0.0238,1.022,"EPA",0.810699588477366,"NRS_NV-10056","Other",41.21408,-116.39779
"1808",1808,24,"XER",16,0.0885425889853019,1.022,"EPA",0.647462277091907,"NRS_NV-10056","Other",41.21398709,-116.3987168
"1809",1809,16,"XER",9,0.1458,1.022,"EPA",0.93812375249501,"NRS_NV-10070","Forest_Wetland",38.32755,-114.27664
"1810",1810,16,"XER",10,0.5,1.022,"EPA",0.96545768566494,"NRS_NV-10070","Forest_Wetland",38.32755,-114.27664
"1811",1811,24,"XER",16,0.78125,1.022,"EPA",0.907875185735513,"NRS_NV-10070","Forest_Wetland",38.32750793,-114.2774604
"1812",1812,14,"XER",9,0.119,1.022,"EPA",0.509803921568627,"NRS_NV-10076","Other",39.218,-117.0586
"1813",1813,18,"XER",16,0.359324469996407,1.022,"EPA",0.508371385083714,"NRS_NV-10076","Other",39.21792949,-117.0595203
"1814",1814,34,"XER",10,0.1875,1.022,"EPA",0.811934900542496,"NRS_NV-10117","Other",40.90319,-115.22337
"1815",1815,39,"XER",16,0.125,1.022,"EPA",0.923076923076923,"NRS_NV-10117","Other",40.90311286,-115.224256
"1816",1816,6,"XER",10,0.0417,1.022,"EPA",0.980286738351254,"NRS_NV-10120","Other",41.92158,-119.4423
"1817",1817,8,"XER",16,0.916590284142988,0.558,"EPA",0.88030303030303,"NRS_NV-10120","Other",41.92147277,-119.4433402
"1818",1818,27,"XER",10,0.4583,0.929,"EPA",0.91796875,"NRS_NV-10163","Other",41.41776,-116.03335
"1819",1819,15,"XER",16,0.166666666666667,1.022,"EPA",0.961360123647604,"NRS_NV-10163","Other",41.41766741,-116.0342696
"1820",1820,11,"XER",16,0.479156684235745,0.836,"EPA",0.755267423014587,"NRS_NV-10174","Other",41.80682461,-115.7046045
"1821",1821,20,"XER",16,0.270855904658722,1.022,"EPA",0.686520376175549,"NRS_NV-10280","Forest_Wetland",40.74129868,-115.5543686
"1822",1822,24,"XER",21,0.109399614913355,1.022,"EPA",0.522935779816514,"NRS_NV-10280","Forest_Wetland",40.7413,-115.5544
"1823",1823,24,"XER",26,0.3125,1.022,"EPA",0.88715953307393,"NRS_NV-10280","Forest_Wetland",40.74129976,-115.554364
"1824",1824,22,"XER",16,0.347705146036161,1.022,"EPA",0.579292267365662,"NRS_NV-10281","Other",41.01579472,-116.0832885
"1825",1825,29,"XER",16,0.5,1.022,"EPA",0.80640243902439,"NRS_NV-10285","Other",40.70240853,-116.5235212
"1826",1826,17,"XER",16,0.261301280376274,1.022,"EPA",0.489873417721519,"NRS_NV-10288","Other",41.77179727,-117.8060453
"1827",1827,16,"XER",16,0.291630212890055,1.022,"EPA",0.791666666666667,"NRS_NV-10292","Other",41.3973601,-117.4646693
"1828",1828,25,"XER",16,0.25,0.836,"EPA",0.9203125,"NRS_NV-10294","Other",41.40884387,-118.9109046
"1829",1829,20,"XER",16,0.291630212890055,1.022,"EPA",0.922118380062305,"NRS_NV-10295","Other",39.21428861,-114.5413454
"1830",1830,18,"XER",22,0.135400446821475,1.022,"EPA",0.967924528301887,"NRS_NV-10295","Other",39.21429,-114.5413
"1831",1831,19,"XER",26,0.067708474392655,1.022,"EPA",0.894324853228963,"NRS_NV-10295","Other",39.21428857,-114.5413427
"1832",1832,11,"XER",16,0.111982082866741,1.022,"EPA",0.461346633416459,"NRS_NV-10297","Other",40.81470323,-115.8061406
"1833",1833,20,"XER",21,0.541711809317443,1.022,"EPA",0.748538011695906,"NRS_NV-10297","Other",40.8147,-115.8061
"1834",1834,20,"XER",26,1,1.022,"EPA",0.898692810457516,"NRS_NV-10297","Other",40.81470223,-115.806146
"1835",1835,16,"XER",16,0.635324015247776,1.022,"EPA",0.604430379746835,"NRS_NV-10298","Other",36.6417447,-114.5318165
"1836",1836,8,"XER",16,0.5,1.022,"EPA",0.98116169544741,"NRS_NV-10299","Other",38.85858259,-115.6673318
