"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"1511",26,"NPL",9,0.0208,1.022,"EPA",0.501773,"NRS_ND-10008","Other",46.58915,-101.7328
"1512",40,"NPL",16,0.2,1.022,"EPA",0.6795918,"NRS_ND-10008","Other",46.58916,-101.7333
"1513",25,"NPL",16,1,1.022,"EPA",0.8809524,"NRS_ND-10014","Other",46.90918,-103.5473
"1514",15,"NPL",8,0.0833,1.022,"EPA",0.3240223,"NRS_ND-10035","Other",47.25584,-101.808
"1515",18,"NPL",16,0.2,1.022,"EPA",0.8994197,"NRS_ND-10035","Other",47.25585,-101.8084
"1516",28,"NPL",9,0.0417,1.022,"EPA",0.9085603,"NRS_ND-10056","Other",47.30457,-102.1924
"1517",23,"NPL",16,0.06666667,1.022,"EPA",0.9410609,"NRS_ND-10056","Other",47.30458,-102.1929
"1518",18,"NPL",10,1,1.022,"EPA",0.7764471,"NRS_ND-10120","Other",47.37905,-102.7048
"1519",24,"NPL",16,0.1,1.022,"EPA",0.5277402,"NRS_ND-10120","Other",47.37906,-102.7053
"1520",16,"TPL",11,0.225,1.022,"EPA",0.1703578,"NRS_ND-10138","Agriculture",48.06337,-100.9205
"1521",18,"TPL",16,0.1,1.022,"EPA",0.7981481,"NRS_ND-10138","Agriculture",48.06338,-100.9209
"1522",28,"NPL",10,0.2292,1.022,"EPA",0.8646288,"NRS_ND-10143","Agriculture",46.99019,-102.8884
"1523",25,"NPL",16,0.4332756,1.022,"EPA",0.9059675,"NRS_ND-10143","Agriculture",46.9902,-102.8888
"1524",16,"NPL",10,0.8958,1.022,"EPA",0.3559871,"NRS_ND-10150","Agriculture",46.478,-102.2401
"1525",20,"NPL",16,0.2,1.022,"EPA",0.9411765,"NRS_ND-10150","Agriculture",46.478,-102.2405
"1526",23,"NPL",10,0.1875,1.022,"EPA",0.7508532,"NRS_ND-10152","Other",46.38959,-100.8724
"1527",35,"NPL",16,0.2333178,1.022,"EPA",0.8703297,"NRS_ND-10152","Other",46.38959,-100.8728
"1528",15,"NPL",11,0.4167,1.022,"EPA",0.4787645,"NRS_ND-10156","Other",46.54626,-103.5634
"1529",20,"NPL",17,0.5,1.022,"EPA",0.9734848,"NRS_ND-10156","Other",46.54627,-103.5638
"1530",12,"TPL",11,0.5,1.022,"EPA",0.8285164,"NRS_ND-10165","Agriculture",48.76218,-98.04238
"1531",22,"TPL",17,0.1333333,1.022,"EPA",0.8707965,"NRS_ND-10165","Agriculture",48.76217,-98.04276
"1532",22,"TPL",17,1,0.929,"EPA",0.9498433,"NRS_ND-10259","Agriculture",46.11629,-97.38506
"1533",19,"NPL",16,0.4,1.022,"EPA",0.9788054,"NRS_ND-10260","Other",47.12958,-102.2342
"1534",23,"NPL",22,1,1.022,"EPA",0.9561404,"NRS_ND-10260","Other",47.12958,-102.2342
"1535",20,"NPL",26,0.562493,1.022,"EPA",0.7376761,"NRS_ND-10260","Other",47.12958,-102.2342
"1536",25,"NPL",16,0.2666667,1.022,"EPA",0.9099265,"NRS_ND-10261","Other",47.16034,-102.0421
"1537",31,"TPL",17,0.2333178,1.022,"EPA",0.8391753,"NRS_ND-10262","Agriculture",48.17576,-97.69986
"1538",29,"TPL",22,0.562493,1.022,"EPA",0.8854962,"NRS_ND-10262","Agriculture",48.17576,-97.69986
"1539",20,"TPL",26,0.125,1.022,"EPA",0.9463221,"NRS_ND-10262","Agriculture",48.17576,-97.69986
"1540",28,"NPL",21,0.3749953,1.022,"EPA",0.7108656,"NRS_ND-10263","Other",46.22149,-101.5025
"1541",32,"NPL",27,0.9791442,1.022,"EPA",0.8874296,"NRS_ND-10263","Other",46.22149,-101.5025
"1542",26,"NPL",16,0.1,1.022,"EPA",0.6060038,"NRS_ND-10265","Other",46.41794,-103.5124
"1543",27,"NPL",21,0.1146,1.022,"EPA",0.9134615,"NRS_ND-10265","Other",46.41794,-103.5124
"1544",37,"NPL",26,0.08333333,1.022,"EPA",0.9440299,"NRS_ND-10265","Other",46.41794,-103.5124
"1545",29,"NPL",16,0.1,1.022,"EPA",0.8658744,"NRS_ND-10267","Other",46.79972,-101.1068
"1546",34,"NPL",21,0.25,1.022,"EPA",0.9312268,"NRS_ND-10267","Other",46.79972,-101.1068
"1547",32,"NPL",27,0.3749953,1.022,"EPA",0.859375,"NRS_ND-10267","Other",46.79972,-101.1068
"1548",19,"TPL",16,0.30003,1.022,"EPA",0.9641694,"NRS_ND-10270","Agriculture",46.76208,-97.19334
"1549",20,"NPL",16,0.6666667,1.022,"EPA",0.840694,"NRS_ND-10272","Other",47.04646,-101.1047
"1550",25,"NPL",21,0.1042003,1.022,"EPA",0.8974359,"NRS_ND-10272","Other",47.04646,-101.1047
"1551",25,"NPL",27,0.25,1.022,"EPA",0.9236791,"NRS_ND-10272","Other",47.04646,-101.1047
"1552",24,"NPL",16,0.1,1.022,"EPA",0.6185345,"NRS_ND-10273","Other",45.95829,-103.1202
"1553",32,"NPL",21,0.1458002,0.929,"EPA",0.9125475,"NRS_ND-10273","Other",45.95829,-103.1202
"1554",23,"NPL",16,0.1666667,1.022,"EPA",0.7241379,"NRS_ND-10275","Other",46.05455,-102.0751
"1555",21,"NPL",22,0.1185003,1.022,"EPA",0.7032136,"NRS_ND-10275","Other",46.05455,-102.0751
"1556",4,"TPL",16,0.1666667,1.022,"EPA",0.8958333,"NRS_ND-10278","Agriculture",48.11971,-97.17403
"1557",28,"NPL",16,0.1666667,1.022,"EPA",0.7209738,"NRS_ND-10279","Other",46.77582,-101.1706
"1558",27,"NPL",17,1,1.022,"EPA",0.747549,"NRS_ND-10281","Other",46.00894,-103.922
"1559",18,"NPL",16,0.2333178,1.022,"EPA",0.2809224,"NRS_ND-10283","Other",46.74676,-100.7428
"1560",31,"NPL",17,0.59988,0.929,"EPA",0.8885942,"NRS_ND-10285","Other",46.75414,-102.3491
"1561",24,"NPL",16,0.2,1.022,"EPA",0.7163265,"NRS_ND-10291","Other",46.32399,-101.8133
"1562",27,"NPL",17,0.5627462,1.022,"EPA",0.9367521,"NRS_ND-10293","Agriculture",47.28432,-101.6184
"1563",27,"NPL",16,0.1666667,1.022,"EPA",0.9592233,"NRS_ND-10295","Other",46.74136,-101.4838
"1564",31,"NPL",16,0.8665511,1.022,"EPA",0.9464286,"NRS_ND-10299","Other",46.27687,-101.028
"1565",26,"NPL",17,0.1666667,1.022,"EPA",0.8674242,"NRS_ND-10303","Agriculture",47.16789,-102.6458
"1566",15,"NPL",21,0.1875012,1.022,"EPA",0.9650092,"NRS_ND-10303","Agriculture",47.16789,-102.6458
"1567",29,"NPL",26,0.3749953,1.022,"EPA",0.7360308,"NRS_ND-10303","Agriculture",47.16789,-102.6458
"1568",15,"NPL",17,0.5665722,1.022,"EPA",0.8378947,"NRS_ND-10305","Other",48.36719,-102.7778
"1569",24,"TPL",17,0.2,1.022,"EPA",0.8690702,"NRS_ND-10310","Agriculture",47.32471,-97.0366
"1570",18,"TPL",22,0.2916983,1.022,"EPA",0.9521912,"NRS_ND-10310","Agriculture",47.32471,-97.0366
"1571",20,"TPL",26,0.5,1.022,"EPA",0.6873786,"NRS_ND-10310","Agriculture",47.32472,-97.0366
"1572",30,"NPL",17,0.90009,1.022,"EPA",0.9203883,"NRS_ND-10311","Other",46.5697,-101.6614
"1573",31,"NPL",17,0.2,1.022,"EPA",0.8518519,"NRS_ND-10313","Agriculture",45.96721,-103.1883
"1574",23,"NPL",17,0.4666356,0.929,"EPA",0.9705215,"NRS_ND-10319","Other",47.09669,-101.8017
"1575",40,"NPL",21,0.02600003,1.022,"EPA",0.7110727,"NRS_ND-10319","Other",47.09669,-101.8017
"1576",30,"NPL",17,0.1333333,0.929,"EPA",0.9520154,"NRS_ND-10322","Other",47.27721,-102.1316
"1577",19,"NPL",17,0.30003,1.022,"EPA",0.9096154,"NRS_ND-10327","Other",47.21307,-101.6902
"1578",8,"NPL",17,0.1666667,1.022,"EPA",0.986,"NRS_ND-10331","Other",46.01407,-103.2878
"1579",19,"NPL",17,0.2,1.022,"EPA",0.7763713,"NRS_ND-10332","Agriculture",46.43052,-102.1681
"1580",24,"NPL",17,0.2333178,1.022,"EPA",0.962963,"NRS_ND-10335","Other",47.31478,-100.9152
"1581",30,"NPL",21,0.4375027,1.022,"EPA",0.946714,"NRS_ND-10341","Other",46.27863,-100.2429
"1582",45,"NPL",26,0.3333333,1.022,"EPA",0.9105368,"NRS_ND-10341","Other",46.27863,-100.2429
"1583",24,"NPL",21,0.1042003,1.022,"EPA",0.9377358,"NRS_ND-10343","Agriculture",47.75863,-103.7374
"1584",27,"NPL",26,0.8183306,1.022,"EPA",0.5473888,"NRS_ND-10343","Agriculture",47.75863,-103.7374
"1585",18,"NPL",21,0.01790001,1.022,"EPA",0.938343,"NRS_ND-10345","Other",46.24855,-101.5315
"1586",24,"NPL",26,0.4375027,1.022,"EPA",0.9229249,"NRS_ND-10345","Other",46.24855,-101.5315
"1587",24,"NPL",22,0.4167014,0.929,"EPA",0.8994307,"NRS_ND-10349","Other",46.02672,-101.3583
"1588",28,"NPL",22,0.3749953,1.022,"EPA",0.9852941,"NRS_ND-10350","Other",46.78429,-102.6111
"1589",29,"NPL",22,0.2089995,1.022,"EPA",0.7760911,"NRS_ND-10351","Agriculture",47.14528,-101.3734
"1590",16,"NPL",22,0.06509993,1.022,"EPA",0.9493433,"NRS_ND-10352","Agriculture",46.33039,-102.9981
"1591",16,"NPL",22,0.4383081,1.022,"EPA",0.9925234,"NRS_ND-10357","Other",45.97747,-102.9781
"1592",20,"NPL",22,0.791703,1.022,"EPA",0.9664032,"NRS_ND-10358","Other",48.02285,-102.1922
"1593",17,"NPL",22,0.05209989,1.022,"EPA",0.8104449,"NRS_ND-10362","Agriculture",46.91672,-101.6175
"1594",34,"NPL",22,0.1667,1.022,"EPA",0.9577206,"NRS_ND-10364","Other",46.60633,-100.2571
"1595",23,"NPL",21,0.1771009,1.022,"EPA",0.6236364,"NRS_ND-10365","Agriculture",46.45899,-102.6568
"1596",38,"NPL",26,0.2656254,1.022,"EPA",0.8682171,"NRS_ND-10365","Agriculture",46.45899,-102.6568
"1597",27,"NPL",22,0.06379992,1.022,"EPA",0.6735075,"NRS_ND-10369","Other",46.5037,-102.753
"1598",25,"NPL",26,0.1640635,1.022,"EPA",0.8229572,"NRS_ND-10369","Other",46.5037,-102.753
"1599",37,"NPL",21,0.1354004,1.022,"EPA",0.7744755,"NRS_ND-10371","Other",46.75123,-102.3682
"1600",20,"NPL",22,0.5832944,1.022,"EPA",0.8956693,"NRS_ND-10372","Other",46.05266,-101.4819
"1601",23,"NPL",27,0.8749672,1.022,"EPA",0.8884462,"NRS_ND-10372","Other",46.05266,-101.4819
"1602",21,"NPL",21,0.03649995,1.022,"EPA",0.9070568,"NRS_ND-10373","Other",46.21593,-102.6037
"1603",26,"NPL",27,0.08333333,1.022,"EPA",0.8710938,"NRS_ND-10373","Other",46.21593,-102.6037
"1604",21,"NPL",21,0.2082986,1.022,"EPA",0.3140794,"NRS_ND-10375","Agriculture",47.18952,-102.6249
"1605",39,"NPL",22,1,1.022,"EPA",0.9202128,"NRS_ND-10380","Other",46.66263,-102.0795
"1606",19,"NPL",21,0.08330001,1.022,"EPA",0.6907776,"NRS_ND-10385","Agriculture",46.31488,-101.6123
"1607",17,"NPL",21,0.1429,1.022,"EPA",0.8652751,"NRS_ND-10387","Agriculture",45.98051,-102.8498
"1608",21,"NPL",26,0.04166667,1.022,"EPA",0.7374101,"NRS_ND-10387","Agriculture",45.98051,-102.8498
"1609",25,"NPL",21,0.0625,1.022,"EPA",0.8500949,"NRS_ND-10388","Other",47.18226,-101.7943
"1610",30,"NPL",26,0.05164942,1.022,"EPA",0.9794393,"NRS_ND-10388","Other",47.18227,-101.7943
"1611",21,"NPL",21,1,1.022,"EPA",0.7803838,"NRS_ND-10390","Other",47.58122,-102.831
"1612",23,"NPL",22,0.125,1.022,"EPA",0.9548023,"NRS_ND-10394","Other",46.83159,-102.5029
"1613",17,"NPL",22,0.6875215,1.022,"EPA",0.5755258,"NRS_ND-10397","Other",46.61594,-102.0195
"1614",30,"NPL",22,0.476599,1.022,"EPA",0.7528958,"NRS_ND-10413","Other",46.55055,-101.705
"1615",23,"NPL",22,0.5,1.022,"EPA",0.8913043,"NRS_ND-10415","Other",46.27863,-104.0273
"1616",33,"TPL",22,0.1667,1.022,"EPA",0.9403846,"NRS_ND-10418","Forest_Wetland",48.83818,-98.0068
"1617",23,"SPL",22,0.05209989,1.022,"EPA",0.8108108,"NRS_ND-10419","Forest_Wetland",42.76533,-103.927
"1618",16,"NPL",26,0.1875012,1.022,"EPA",0.896,"NRS_ND-10423","Agriculture",46.09286,-103.0352
"1619",22,"NPL",26,0.3749953,1.022,"EPA",0.8669202,"NRS_ND-10426","Other",46.76053,-100.7204
"1620",24,"NPL",27,0.5273427,1.022,"EPA",0.8534653,"NRS_ND-10427","Other",46.05065,-102.013
"1621",24,"NPL",27,0.07291659,1.022,"EPA",0.8954635,"NRS_ND-10428","Other",46.59192,-101.7918
"1622",23,"NPL",27,1,1.022,"EPA",0.8293963,"NRS_ND-10429","Other",47.2348,-103.7641
"1623",21,"NPL",26,0.1458342,1.022,"EPA",0.9464286,"NRS_ND-10430","Agriculture",46.26386,-99.89578
"1624",32,"NPL",26,0.1625012,1.022,"EPA",0.7533981,"NRS_ND-10431","Agriculture",47.18959,-102.63
"1625",35,"NPL",27,0.04166667,1.022,"EPA",0.8950382,"NRS_ND-10432","Forest_Wetland",46.82591,-100.9301
"1626",29,"NPL",27,0.2552062,1.022,"EPA",0.801105,"NRS_ND-10434","Other",46.04794,-102.0507
"1627",27,"TPL",26,0.1041667,1.022,"EPA",0.9661355,"NRS_ND-10435","Agriculture",46.62079,-97.54319
"1628",26,"NPL",27,1,1.022,"EPA",0.9461756,"NRS_ND-10439","Other",46.12645,-101.3411
"1629",28,"NPL",27,0.02083333,1.022,"EPA",0.9082397,"NRS_ND-10440","Agriculture",46.51485,-102.8278
"1630",24,"NPL",27,0.04166667,1.022,"EPA",0.9249531,"NRS_ND-10444","Agriculture",46.5107,-102.8201
"1631",17,"NPL",26,0.04166667,1.022,"EPA",0.734,"NRS_ND-10446","Other",46.82414,-102.5021
"1632",34,"TPL",26,1,1.022,"EPA",0.9668616,"NRS_ND-10447","Agriculture",47.74264,-98.85439
"1633",23,"NPL",27,0.125,1.022,"EPA",0.7211896,"NRS_ND-10450","Other",46.72341,-102.8172
"1634",18,"NPL",27,0.0625,1.022,"EPA",0.7976879,"NRS_ND-10451","Other",46.92892,-101.6471
"1635",23,"TPL",27,0.7500188,1.022,"EPA",0.8200371,"NRS_ND-10452","Agriculture",48.35382,-101.5476
"1636",20,"TPL",27,0.1100255,1.022,"EPA",0.9311594,"NRS_ND-10455","Agriculture",47.65553,-100.0891
"1637",26,"NPL",27,0.4583372,1.022,"EPA",0.8949212,"NRS_ND-10458","Agriculture",46.35477,-102.169
"1638",26,"TPL",12,0.367,1.022,"EPA",0.8526077,"NRS_NE-10006","Agriculture",41.18733,-96.59227
"1639",10,"SPL",12,0.267,1.022,"EPA",0.8282648,"NRS_NE-10007","Agriculture",40.59678,-99.1638
"1640",17,"SPL",17,0.1523461,1.022,"EPA",0.8823529,"NRS_NE-10007","Agriculture",40.5968,-99.16417
"1641",30,"SPL",12,0.05,1.022,"EPA",0.9103586,"NRS_NE-10009","Other",42.62215,-103.7159
"1642",18,"SPL",12,0.467,1.022,"EPA",0.891635,"NRS_NE-10014","Agriculture",40.71594,-97.75507
"1643",39,"NPL",21,0.6041931,1.022,"EPA",0.8358209,"NRS_NE-10022","Other",42.8028,-100.5568
"1644",14,"SPL",16,1,1.022,"EPA",0.8964346,"NRS_NE-10023","Other",42.44907,-102.999
"1645",22,"SPL",26,0.4166667,1.022,"EPA",0.9057692,"NRS_NE-10023","Other",42.44907,-102.999
"1646",27,"TPL",21,NA,1.022,"EPA",0.9480874,"NRS_NE-10026","Agriculture",41.15205,-96.54845
"1647",24,"SPL",22,0.9583134,1.022,"EPA",0.8226087,"NRS_NE-10032","Forest_Wetland",40.35743,-98.13044
"1648",31,"NPL",22,1,1.022,"EPA",0.884058,"NRS_NE-10034","Other",42.94804,-99.44767
"1649",25,"SPL",26,0.5,1.022,"EPA",0.920354,"NRS_NE-10035","Agriculture",41.41566,-98.08897
"1650",29,"SPL",22,0.8333333,1.022,"EPA",0.6353167,"NRS_NE-10037","Other",40.62492,-100.5746
"1651",15,"SPL",26,0.125,1.022,"EPA",0.3566038,"NRS_NE-10037","Other",40.62492,-100.5746
"1652",18,"SPL",22,1,1.022,"EPA",0.893186,"NRS_NE-10040","Forest_Wetland",40.2352,-100.3105
"1653",13,"TPL",21,NA,1.022,"EPA",0.9889381,"NRS_NE-10042","Agriculture",41.50319,-96.34988
"1654",31,"TPL",27,1,1.022,"EPA",0.7830189,"NRS_NE-10042","Agriculture",41.50319,-96.34988
"1655",16,"TPL",26,0.5416531,1.022,"EPA",0.9945946,"NRS_NE-10045","Other",42.58964,-97.87222
"1656",38,"NPL",21,1,1.022,"EPA",0.8950893,"NRS_NE-10050","Other",42.89817,-100.4854
"1657",26,"NPL",26,0.5,1.022,"EPA",0.9210054,"NRS_NE-10050","Other",42.89817,-100.4854
"1658",18,"SPL",22,0.5,1.022,"EPA",0.9693487,"NRS_NE-10051","Other",41.02435,-98.06696
"1659",22,"SPL",21,0.3333,1.022,"EPA",0.9075786,"NRS_NE-10054","Other",41.39956,-97.15694
"1660",9,"SPL",21,1,1.022,"EPA",0.5877863,"NRS_NE-10058","Agriculture",41.67311,-97.67665
"1661",36,"NPL",21,0.2082986,1.022,"EPA",0.9408503,"NRS_NE-10063","Other",42.79716,-100.0455
"1662",24,"TPL",16,1,1.022,"EPA",0.9303944,"NRS_NE-10066","Agriculture",40.90226,-96.60626
"1663",23,"TPL",17,1,1.022,"EPA",0.6621359,"NRS_NE-10066","Agriculture",40.90226,-96.60626
"1664",30,"TPL",21,1,1.022,"EPA",0.2528926,"NRS_NE-10066","Agriculture",40.90226,-96.60626
"1665",32,"TPL",27,0.2083333,1.022,"EPA",0.4791252,"NRS_NE-10066","Agriculture",40.90226,-96.60626
"1666",30,"NPL",22,1,1.022,"EPA",0.9360341,"NRS_NE-10068","Other",42.93652,-98.81808
"1667",21,"SPL",17,1,1.022,"EPA",0.372093,"NRS_NE-10082","Other",40.17694,-101.28
"1668",21,"SPL",26,1,1.022,"EPA",0.5542522,"NRS_NE-10108","Agriculture",40.84166,-99.74438
"1669",20,"SPL",22,1,1.022,"EPA",0.9401709,"NRS_NE-10113","Other",42.12492,-98.08295
"1670",22,"SPL",22,0.2916983,1.022,"EPA",0.7755102,"NRS_NE-10116","Agriculture",41.46241,-97.68192
"1671",22,"NPL",22,0.5,1.022,"EPA",0.9440299,"NRS_NE-10117","Other",42.81968,-98.26476
"1672",18,"SPL",21,0.7500188,1.022,"EPA",0.9226519,"NRS_NE-10120","Forest_Wetland",40.6786,-99.48502
"1673",36,"NPL",22,1,1.022,"EPA",0.8156028,"NRS_NE-10124","Other",42.90837,-100.4519
"1674",22,"TPL",21,NA,1.022,"EPA",0.8958333,"NRS_NE-10128","Agriculture",42.07903,-97.90916
"1675",18,"SPL",22,0.3099045,1.022,"EPA",0.2804233,"NRS_NE-10131","Agriculture",41.22095,-99.24727
"1676",19,"TPL",22,1,1.022,"EPA",0.9567901,"NRS_NE-10132","Agriculture",40.89354,-96.60389
"1677",19,"TPL",27,1,1.022,"EPA",0.9844789,"NRS_NE-10132","Agriculture",40.89354,-96.60389
"1678",28,"NPL",22,0.7291819,1.022,"EPA",0.8497217,"NRS_NE-10134","Other",42.9629,-99.50453
"1679",20,"SPL",22,1,1.022,"EPA",0.9576471,"NRS_NE-10136","Other",40.05924,-101.753
"1680",26,"SPL",26,0.2916642,1.022,"EPA",0.8670635,"NRS_NE-10136","Other",40.05924,-101.753
"1681",20,"TPL",27,0.78125,1.022,"EPA",0.1984436,"NRS_NE-10142","Agriculture",41.82238,-96.85704
"1682",29,"SPL",22,0.08330001,1.022,"EPA",0.7571157,"NRS_NE-10146","Other",42.59489,-103.9548
"1683",32,"NPL",22,0.3437962,1.022,"EPA",0.9305019,"NRS_NE-10148","Agriculture",42.69389,-98.90705
"1684",22,"TPL",22,0.25,1.022,"EPA",0.9585687,"NRS_NE-10151","Agriculture",40.0228,-96.23836
"1685",18,"TPL",27,0.4166667,1.022,"EPA",0.9553398,"NRS_NE-10151","Agriculture",40.0228,-96.23836
"1686",27,"SPL",22,0.02080001,1.022,"EPA",0.9147005,"NRS_NE-10152","Other",42.62422,-103.7173
"1687",39,"SPL",22,0.1875012,1.022,"EPA",0.9489194,"NRS_NE-10153","Other",41.85688,-101.0982
"1688",31,"SPL",22,0.04170003,1.022,"EPA",0.9666667,"NRS_NE-10154","Other",42.69775,-103.5673
"1689",30,"SPL",26,0.6666667,1.022,"EPA",0.8941176,"NRS_NE-10163","Other",40.39726,-99.77149
"1690",21,"TPL",26,1,1.022,"EPA",0.7822736,"NRS_NE-10164","Agriculture",41.00049,-96.40579
"1691",18,"SPL",26,1,1.022,"EPA",0.9755556,"NRS_NE-10166","Other",40.33257,-101.0526
"1692",21,"SPL",26,0.7070136,1.022,"EPA",0.6158416,"NRS_NE-10167","Agriculture",40.05135,-99.7675
"1693",24,"SPL",27,0.2916642,1.022,"EPA",0.8103792,"NRS_NE-10170","Other",41.10102,-102.5202
"1694",24,"TPL",26,0.503474,1.022,"EPA",0.7664671,"NRS_NE-10173","Agriculture",40.37064,-96.88977
"1695",23,"SPL",26,0.25,1.022,"EPA",0.9329806,"NRS_NE-10178","Other",42.97726,-102.846
"1696",18,"NPL",27,0.1458342,1.022,"EPA",0.9688645,"NRS_NE-10188","Other",42.60695,-98.8901
"1697",22,"NPL",27,0.04687507,1.022,"EPA",0.9032847,"NRS_NE-10208","Other",42.34764,-98.09792
"1698",29,"SPL",27,0.5833285,1.022,"EPA",0.9739292,"NRS_NE-10209","Other",42.50316,-101.4197
"1699",20,"SPL",27,0.6979341,1.022,"EPA",0.4951076,"NRS_NE-10214","Agriculture",40.11487,-99.44458
"1700",25,"SPL",27,0.5,1.022,"EPA",0.9396887,"NRS_NE-10249","Other",42.42013,-103.5414
"1701",21,"SPL",27,0.2962261,1.022,"EPA",0.8694158,"NRS_NE-10261","Other",42.43332,-103.7027
"1702",25,"SPL",27,0.04166667,1.022,"EPA",0.9795918,"NRS_NE-10262","Other",42.69819,-103.568
"1703",25,"SPL",27,0.05208333,1.022,"EPA",0.9348915,"NRS_NE-10263","Forest_Wetland",42.76724,-103.9275
"1704",55,"NAP",12,0.3,1.022,"EPA",0.6012146,"NRS_NH-10061","Forest_Wetland",43.6961,-71.9818
"1705",42,"NAP",17,0.5834306,1.022,"EPA",0.8881517,"NRS_NH-10061","Forest_Wetland",43.69617,-71.98133
"1706",36,"NAP",12,0.333,1.022,"EPA",0.7178503,"NRS_NH-10064","Urban",43.3365,-70.9967
"1707",48,"NAP",17,0.2291476,1.022,"EPA",0.8339768,"NRS_NH-10064","Urban",43.33658,-70.99621
"1708",39,"NAP",12,0.1,1.022,"EPA",0.7320388,"NRS_NH-10065","Forest_Wetland",42.911,-71.9962
"1709",50,"NAP",17,0.0952381,1.022,"EPA",0.7771318,"NRS_NH-10065","Forest_Wetland",42.91108,-71.99572
"1710",34,"NAP",17,0.5,1.022,"EPA",0.8932584,"NRS_NH-10091","Forest_Wetland",43.81879,-71.19524
"1711",42,"NAP",22,0.3020966,1.022,"EPA",0.8270378,"NRS_NH-10091","Forest_Wetland",43.81879,-71.19524
"1712",42,"NAP",27,0.3958358,1.022,"EPA",0.8624031,"NRS_NH-10091","Forest_Wetland",43.81879,-71.19524
"1713",27,"NAP",17,0.1458364,1.022,"EPA",0.4695817,"NRS_NH-10099","Forest_Wetland",43.14515,-71.18604
"1714",44,"NAP",21,0.04760001,1.022,"EPA",0.7781753,"NRS_NH-10099","Forest_Wetland",43.14515,-71.18604
"1715",29,"NAP",17,0.125,1.022,"EPA",0.8797127,"NRS_NH-10100","Forest_Wetland",44.39319,-71.21993
"1716",26,"NAP",22,0.3333,1.022,"EPA",0.9440154,"NRS_NH-10100","Forest_Wetland",44.39319,-71.21993
"1717",32,"NAP",27,0.1666667,1.022,"EPA",0.8814229,"NRS_NH-10100","Forest_Wetland",44.39319,-71.21993
"1718",48,"NAP",21,0.4582951,1.022,"EPA",0.8425606,"NRS_NH-10102","Forest_Wetland",43.83947,-71.89917
"1719",49,"NAP",27,0.8749672,1.022,"EPA",0.9357278,"NRS_NH-10102","Forest_Wetland",43.83947,-71.89917
"1720",24,"NAP",27,0.625,1.022,"EPA",0.9704251,"NRS_NH-10103","Forest_Wetland",43.69267,-72.27664
"1721",32,"NAP",21,1,1.022,"EPA",0.8375242,"NRS_NH-10114","Forest_Wetland",42.75674,-72.46335
"1722",22,"NAP",27,0.1666667,1.022,"EPA",0.8232044,"NRS_NH-10114","Forest_Wetland",42.75674,-72.46335
"1723",33,"NAP",21,0.3749953,1.022,"EPA",0.8061224,"NRS_NH-10115","Forest_Wetland",43.68735,-71.61899
"1724",24,"NAP",21,1,0.836,"EPA",0.7753086,"NRS_NH-10117","Forest_Wetland",43.83178,-71.005
"1725",39,"NAP",22,0.03910007,1.022,"EPA",0.9261477,"NRS_NH-10118","Forest_Wetland",42.91113,-71.99575
"1726",30,"NAP",21,0.4582951,1.022,"EPA",0.9132743,"NRS_NH-10120","Forest_Wetland",44.1628,-71.09432
"1727",27,"NAP",27,0.4583372,1.022,"EPA",0.8313492,"NRS_NH-10123","Forest_Wetland",44.07648,-71.798
"1728",28,"NAP",27,0.1071432,1.022,"EPA",0.566108,"NRS_NH-10125","Forest_Wetland",43.35723,-71.42338
"1729",26,"NAP",27,0.7083156,1.022,"EPA",0.8903592,"NRS_NH-10127","Forest_Wetland",44.29852,-71.95878
"1730",32,"NAP",27,0.04166667,1.022,"EPA",0.9065421,"NRS_NH-10128","Forest_Wetland",44.40315,-71.11012
"1731",29,"NAP",27,1,1.022,"EPA",0.8651961,"NRS_NH-10129","Forest_Wetland",43.51732,-72.36965
"1732",34,"NAP",27,1,1.022,"EPA",0.9477124,"NRS_NH-10133","Forest_Wetland",43.91905,-71.53722
"1733",33,"NAP",27,0.2291686,1.022,"EPA",0.7760314,"NRS_NH-10137","Forest_Wetland",43.90315,-71.98528
"1734",34,"NAP",27,0.114583,1.022,"EPA",0.7750473,"NRS_NH-10138","Forest_Wetland",43.07161,-71.14224
"1735",20,"NAP",27,0.3125,1.022,"EPA",0.9263914,"NRS_NH-10139","Forest_Wetland",43.78605,-71.20731
"1736",31,"CPL",12,0.967,1.022,"EPA",0.9390244,"NRS_NJ-10003","Forest_Wetland",40.17127,-74.41498
"1737",26,"CPL",17,1,1.022,"EPA",0.5854801,"NRS_NJ-10003","Forest_Wetland",40.17138,-74.41457
"1738",22,"NAP",12,0.2,1.022,"EPA",0.8992806,"NRS_NJ-10008","Forest_Wetland",40.81484,-75.04065
"1739",41,"NAP",16,0.1666667,1.022,"EPA",0.9726562,"NRS_NJ-10008","Forest_Wetland",40.81494,-75.04027
"1740",27,"SAP",16,0.08333333,1.022,"EPA",0.9171598,"NRS_NJ-10010","Urban",41.04212,-74.0473
"1741",34,"SAP",21,1,1.022,"EPA",0.9412998,"NRS_NJ-10010","Urban",41.04212,-74.0473
"1742",32,"SAP",16,0.2083333,1.022,"EPA",0.9213052,"NRS_NJ-10022","Forest_Wetland",41.11046,-74.84292
